Customer_ID,total_logins,new_device_rate,unusual_location_rate,off_hours_rate,avg_failed_attempts,failed_auth_rate,distinct_devices,anomaly_score,is_anomalous
CUST017769,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST017887,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST008564,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST015433,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST012233,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST018379,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST008366,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST001022,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST015716,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST007379,2,0.0,0.0,0.0,0.5,0.5,2,0.4690518479429011,0
CUST013506,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST015086,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST011785,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST003280,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST019326,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST000382,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST009519,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST000036,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST007614,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST007604,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST001949,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST014856,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST002915,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST007973,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST006955,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST000524,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST011134,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST019118,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST013472,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST001793,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST011442,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST006591,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST010343,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST017840,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST017835,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST003810,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST013241,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST009676,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST010494,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST010406,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST016652,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST008332,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST015134,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST012071,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST007163,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST006407,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST001342,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST001278,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST017406,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST008924,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST004801,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST001484,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST003959,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST013774,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST012956,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST015884,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST016219,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST001716,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST011947,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST001688,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST002157,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST002064,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST009497,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST007265,2,0.0,0.0,0.0,1.0,0.5,1,0.4686914287887957,0
CUST017782,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST002065,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST012907,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST017714,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST000994,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST006685,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST006625,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST011443,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST019607,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST010490,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST004200,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST018995,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST003347,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST006014,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST000610,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST013531,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST001000,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST002084,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST013572,3,0.0,0.0,0.0,1.0,0.3333333333333333,1,0.4685291574325667,0
CUST008716,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST017683,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST015587,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST017847,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST008735,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST013998,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST007882,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST018442,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST005273,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST017552,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST018309,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST002680,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST018061,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST001439,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST000878,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST012647,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST006693,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST002855,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST007599,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST003125,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST000011,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST011306,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST007346,2,0.0,0.0,0.0,1.0,0.5,2,0.4680852486177655,0
CUST017943,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST015898,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST006482,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST001643,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST014201,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST001051,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST002399,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST019861,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST013440,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST012843,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST007237,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST008037,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST004318,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST013789,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST017401,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST017394,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST001712,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST016131,3,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.4673692718976588,0
CUST003615,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST006437,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST007486,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST001259,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST014568,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST015399,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST019120,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST015287,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST017275,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST018005,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST012546,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST019606,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST001108,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST006592,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST010662,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST002781,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST003210,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST016032,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST009004,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST007192,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST003945,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST010610,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST012684,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST018516,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST013482,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST016057,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST005220,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST006689,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST008254,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST012289,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST002196,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST014167,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST018495,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST000847,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST014714,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST007867,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST007437,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST007040,4,0.5,0.0,0.0,0.0,0.0,3,0.467045218558271,0
CUST018024,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST008028,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST005964,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST002651,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST019668,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST000866,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST008783,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST017431,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST016097,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST009102,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST010274,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST001600,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST005854,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST009126,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST016286,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST008456,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST002080,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST014709,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST011488,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST012200,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST007605,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST007064,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST016374,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST012616,3,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,2,0.46701171572881356,0
CUST018086,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST019314,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST006574,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST014303,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST007177,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST013643,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST019074,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST005349,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST013662,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001926,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST007419,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST004047,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST006555,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST018026,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST010512,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST004110,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST003098,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002128,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST016928,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST014700,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001095,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST012722,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST011400,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST019184,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST012014,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST003971,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001607,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST004088,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST003949,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST009116,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST016404,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST017545,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001454,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST016223,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST019119,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST005945,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST016893,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST003890,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002436,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST008874,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST008915,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002698,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST006119,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST003883,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001121,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST012826,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001802,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST013970,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST008971,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001043,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST005852,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST017595,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002718,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST014846,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST012751,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST007102,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST014001,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST005468,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST010381,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002777,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST019548,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST011941,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST005311,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST018335,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST013458,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST009925,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST004135,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST013013,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST008234,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST007462,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST003373,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001556,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST014003,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST017922,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002539,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002541,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST003385,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST011679,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST018346,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST007347,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST018420,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST017719,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST010000,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST007570,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST007145,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST014640,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST014641,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST000873,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002837,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST012020,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST000584,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST011763,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST015001,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST009047,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST017466,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST019534,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST017420,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST016793,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST011818,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST018580,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST000339,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST001850,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST002072,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST011987,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST013266,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST000226,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST009229,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST017891,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST010326,3,0.6666666666666666,0.0,0.0,0.0,0.0,3,0.4660626831223869,0
CUST005664,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST009051,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST006435,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST008500,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST010413,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST001394,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST000546,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST004153,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST013111,4,0.0,0.5,0.0,0.0,0.0,2,0.46587001109416637,0
CUST011832,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST008232,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST001415,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST010044,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST008724,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST010747,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST016953,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST011545,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
CUST008561,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2,0.46581565264242153,0
