detection_rate,fraud_amount_caught,total_review_cost,net_benefit,fraud_still_missed,pct_of_total_fraud_caught,scenario,n_claims_reviewed
0.24592075351193093,31942168.672577694,393033.1367143177,31549135.535863377,278822595.86742234,0.10278568331213195,B - Identity-change trigger,8966
0.6612206728881572,85884667.97359644,386683.1983536931,85497984.77524275,224880096.56640357,0.27636552715596496,B - Identity-change trigger,8966
0.7356153075068778,95547642.46188284,535071.4511595855,95012571.01072326,215217122.0781172,0.30745970381588883,B - Identity-change trigger,8966
0.6833940670988299,88764727.0487509,275779.1329671799,88488947.91578373,222000037.4912491,0.28563317717226455,B - Identity-change trigger,8966
0.8174021817727699,106170780.58949633,326680.0965596451,105844100.49293669,204593983.9505037,0.341643560352321,B - Identity-change trigger,8966
0.8293486223860869,107722480.54022452,386638.3950658276,107335842.1451587,203042283.9997755,0.34663672601260764,B - Identity-change trigger,8966
0.8158230730728547,105965673.22980951,469656.4703870966,105496016.7594224,204799091.3101905,0.3409835519373052,B - Identity-change trigger,8966
0.7231399936628919,93927248.19520456,409368.61023786594,93517879.58496669,216837516.34479547,0.3022454889126104,B - Identity-change trigger,8966
0.8550261976378548,111057690.87966008,475890.6888043136,110581800.19085577,199707073.66033995,0.3573689927300793,B - Identity-change trigger,8966
0.7323410655324699,95122357.53603663,384175.49762959423,94738182.03840703,215642407.0039634,0.3060911930502757,B - Identity-change trigger,8966
0.6005525968488822,78004609.49860775,513178.5931708108,77491430.90543695,232760155.04139227,0.25100853893159886,B - Identity-change trigger,8966
0.8152247925789751,105887963.73934925,416809.67171682295,105471154.06763242,204876800.80065078,0.34073349305249145,B - Identity-change trigger,8966
0.7022908880107854,91219198.38687608,426797.01168756647,90792401.37518851,219545566.15312394,0.29353134201652653,B - Identity-change trigger,8966
0.45725010673895844,59391327.59814584,369719.9537556224,59021607.64439022,251373436.94185418,0.19111345421047984,B - Identity-change trigger,8966
0.8736198514599331,113472784.43375304,560717.9714532284,112912066.46229981,197291980.10624698,0.3651404450620959,B - Identity-change trigger,8966
0.6546911300745852,85036558.34914453,398378.3344928364,84638180.0146517,225728206.1908555,0.2736364223113173,B - Identity-change trigger,8966
0.548421336092486,71233381.36753362,303523.91287107393,70929857.45466255,239531383.1724664,0.22921962041924104,B - Identity-change trigger,8966
0.6533224165246236,84858778.80653591,454454.67627170496,84404324.13026421,225905985.73346412,0.2730643512051487,B - Identity-change trigger,8966
0.809326385376866,105121831.09271933,440453.356933887,104681377.73578544,205642933.4472807,0.3382681793037981,B - Identity-change trigger,8966
0.7551868711582219,98089754.82291624,385014.3981594523,97704740.42475678,212675009.71708378,0.31563988590569647,B - Identity-change trigger,8966
0.9108768243367747,118312020.22360267,492491.39379779773,117819528.82980487,192452744.31639737,0.380712467189549,B - Identity-change trigger,8966
0.7332974223851566,95246576.86874215,272726.6122150108,94973850.25652714,215518187.67125785,0.30649091446943144,B - Identity-change trigger,8966
0.5417817682182129,70370980.80180515,397435.37363069464,69973545.42817447,240393783.73819488,0.22644452921157143,B - Identity-change trigger,8966
0.8435694968733781,109569602.28598063,483787.0889270333,109085815.1970536,201195162.25401938,0.35258052002184886,B - Identity-change trigger,8966
0.586935455534655,76235905.4812127,443215.4644796218,75792690.01673308,234528859.05878732,0.24531708282326845,B - Identity-change trigger,8966
0.6997493401810561,90889081.67932987,507923.08253068133,90381158.5967992,219875682.86067015,0.2924690700178498,B - Identity-change trigger,8966
0.6150141484949828,79882992.3327126,299786.1320193237,79583206.20069328,230881772.20728743,0.2570529269975538,B - Identity-change trigger,8966
0.8651308389011007,112370163.09274977,493704.81384878093,111876458.278901,198394601.44725025,0.36159235510204074,B - Identity-change trigger,8966
0.8716174039938688,113212690.42458312,346140.85482349043,112866549.56975964,197552074.11541688,0.364303496865749,B - Identity-change trigger,8966
0.6216106271840226,80739796.12792443,488083.532246087,80251712.59567834,230024968.41207558,0.2598100085363185,B - Identity-change trigger,8966
0.9029117362209828,117277450.41014352,364554.6672304704,116912895.74291305,193487314.1298565,0.3773833580642254,B - Identity-change trigger,8966
0.8817683709080235,114531179.78642528,396405.8320488003,114134773.95437647,196233584.75357473,0.36854622162829986,B - Identity-change trigger,8966
0.8636448462769132,112177150.39914764,422695.69790078,111754454.70124686,198587614.1408524,0.36097126572632654,B - Identity-change trigger,8966
0.7034419854366308,91368712.19410805,449250.4579021887,90919461.73620586,219396052.34589195,0.29401245771654255,B - Identity-change trigger,8966
0.67664622113152,87888262.45198019,562149.4371061753,87326113.01487401,222876502.08801985,0.2828128297687612,B - Identity-change trigger,8966
0.8687152662122102,112835737.38906674,433270.5033968625,112402466.88566987,197929027.15093327,0.3630905117447545,B - Identity-change trigger,8966
0.7502351345419491,97446583.37861806,473281.72951381584,96973301.64910425,213318181.16138196,0.31357024507865416,B - Identity-change trigger,8966
0.47147395855693547,61238836.06359762,405566.7183462818,60833269.34525134,249525928.4764024,0.19705849263266548,B - Identity-change trigger,8966
0.7631620753001106,99125638.58734237,278171.52961362246,98847467.05772874,211639125.95265764,0.3189732231518269,B - Identity-change trigger,8966
0.7425026673273311,96442228.24186249,529128.5210718665,95913099.72079062,214322536.29813755,0.3103383627954673,B - Identity-change trigger,8966
0.8331137791090812,108211529.42856383,361649.7595676883,107849879.66899614,202553235.1114362,0.34821042079445724,B - Identity-change trigger,8966
0.6581482133977034,85485592.18238235,264359.15483599773,85221233.02754635,225279172.35761768,0.27508135392672256,B - Identity-change trigger,8966
0.7601651377863257,98736372.19888422,399681.04406463914,98336691.15481958,212028392.3411158,0.31772061528608525,B - Identity-change trigger,8966
0.44683287791563886,58038253.99446087,471358.47378000733,57566895.52068087,252726510.54553914,0.18675944192183502,B - Identity-change trigger,8966
0.5425172575568313,70466512.08241296,394493.29442015453,70072018.7879928,240298252.45758706,0.2267519362651002,B - Identity-change trigger,8966
0.8333543647320293,108242778.62749746,469936.7347839636,107772841.8927135,202521985.91250256,0.34831097659260213,B - Identity-change trigger,8966
0.6021167371533674,78207772.64250655,341771.63100748847,77866001.01149906,232556991.89749348,0.25166229111679117,B - Identity-change trigger,8966
0.938297405810015,121873626.25322923,376066.99521380675,121497559.25801542,188891138.2867708,0.3921732453601325,B - Identity-change trigger,8966
0.6953030291190337,90311558.97786753,479875.937097322,89831683.0407702,220453205.56213248,0.29061067818144837,B - Identity-change trigger,8966
0.7676943405758424,99714325.7145525,424246.996262445,99290078.71829006,211050438.8254475,0.3208675406368916,B - Identity-change trigger,8966
0.8506455887901806,110488702.11111271,389384.30371914065,110099317.80739357,200276062.4288873,0.355538061963557,B - Identity-change trigger,8966
0.8972976751128031,116548250.92496493,308849.63594060007,116239401.28902434,194216513.6150351,0.3750368903549342,B - Identity-change trigger,8966
0.7849148737866768,101951067.30141297,380458.35423927195,101570608.9471737,208813697.23858705,0.32806507987584405,B - Identity-change trigger,8966
0.6066406845747212,78795379.37977912,527487.220244429,78267892.1595347,231969385.16022092,0.25355313204961816,B - Identity-change trigger,8966
0.6311033674354789,81972789.707957,487792.27191230335,81484997.4360447,228791974.83204302,0.2637776191560671,B - Identity-change trigger,8966
0.7668987872167162,99610992.83506858,281349.19136916246,99329643.64369942,211153771.70493144,0.32053502906777315,B - Identity-change trigger,8966
0.8250272588929648,107161187.03562355,264170.0060914511,106897017.0295321,203603577.50437647,0.3448305575899044,B - Identity-change trigger,8966
0.8720348327761588,113266909.4377501,336912.8703654866,112929996.56738462,197497855.10224992,0.36447796649472136,B - Identity-change trigger,8966
0.6615639177609125,85929251.3829467,507955.49461962277,85421295.88832708,224835513.15705332,0.2765089906834864,B - Identity-change trigger,8966
0.7578546951754463,98436273.29901062,467092.6893215306,97969180.60968909,212328491.2409894,0.3167549366309848,B - Identity-change trigger,8966
0.6029286420329302,78313229.38919722,403601.1595626044,77909628.22963461,232451535.1508028,0.25200163701028966,B - Identity-change trigger,8966
0.49277702470031964,64005849.91776607,450763.9314892663,63555085.986276805,246758914.62223396,0.20596237804665132,B - Identity-change trigger,8966
0.7776069488352199,101001855.13402812,452610.06003069674,100549245.07399742,209762909.40597188,0.32501064039075667,B - Identity-change trigger,8966
0.722314287550651,93819998.83322705,314980.7142452704,93505018.11898178,216944765.70677298,0.30190037461969416,B - Identity-change trigger,8966
0.5286287788628857,68662564.58017017,516368.19728687394,68146196.3828833,242102199.95982987,0.22094707127368773,B - Identity-change trigger,8966
0.8471159165265763,110030239.84148772,453399.38760752795,109576840.45388019,200734524.69851232,0.35406279088414866,B - Identity-change trigger,8966
0.6158573949831234,79992519.98002213,385968.1181328968,79606551.86188923,230772244.5599779,0.25740537251199824,B - Identity-change trigger,8966
0.4066108496446859,52813892.92270758,415650.8401344336,52398242.082573146,257950871.61729243,0.16994813746302198,B - Identity-change trigger,8966
0.8319886205962637,108065384.77632706,517585.4407347284,107547799.33559233,202699379.76367295,0.3477401465905812,B - Identity-change trigger,8966
0.6171278723644744,80157539.81763351,335137.115006226,79822402.70262729,230607224.7223665,0.25793638457141127,B - Identity-change trigger,8966
0.7605450826663819,98785722.50084826,337071.05163429945,98448651.44921397,211979042.03915176,0.3178794180449408,B - Identity-change trigger,8966
0.5113811321009591,66422301.266859494,455627.3169032556,65966673.94995624,244342463.27314052,0.21373819958378829,B - Identity-change trigger,8966
0.5270100641318609,68452312.87008557,624352.5145349783,67827960.35555059,242312451.66991445,0.2202705090180027,B - Identity-change trigger,8966
0.6169243803750095,80131108.63865337,545535.7656765819,79585572.87297678,230633655.90134665,0.2578513325256323,B - Identity-change trigger,8966
0.8053894798278459,104610474.08319917,293185.5033928318,104317288.57980634,206154290.45680085,0.33662269993203897,B - Identity-change trigger,8966
0.838444523034642,108903929.39558133,377600.1401248702,108526329.25545646,201860835.1444187,0.35043847251081706,B - Identity-change trigger,8966
0.7418936848406205,96363128.69035509,301558.7783883274,96061569.91196677,214401635.84964493,0.31008383087765323,B - Identity-change trigger,8966
0.520044478105181,67547566.44022897,348233.0548329452,67199333.38539602,243217198.09977105,0.21735915440804293,B - Identity-change trigger,8966
0.5549442560646866,72080630.76399274,363819.75450582436,71716811.00948691,238684133.7760073,0.23194595716373403,B - Identity-change trigger,8966
0.7965309191282826,103459852.8524945,425607.59764593345,103034245.25484855,207304911.68750554,0.33292015266157265,B - Identity-change trigger,8966
0.6747971006535401,87648083.78726785,292397.8454749769,87355685.94179288,223116680.75273216,0.28203996652260827,B - Identity-change trigger,8966
0.883526112583823,114759489.43613721,409595.7621704041,114349893.67396681,196005275.10386282,0.3692808919505608,B - Identity-change trigger,8966
0.5089438986337571,66105733.74910406,460863.5963500278,65644870.15275403,244659030.79089597,0.21271952708974273,B - Identity-change trigger,8966
0.5751150154303493,74700571.49169028,437986.0888628309,74262585.40282744,236064193.04830974,0.2403765806662911,B - Identity-change trigger,8966
0.6515796977768731,84632420.45574789,434497.05012240337,84197923.40562548,226132344.08425212,0.27233595990530785,B - Identity-change trigger,8966
0.5679890582244199,73774994.76107766,441441.71598481585,73333553.04509284,236989769.77892238,0.2373981968975177,B - Identity-change trigger,8966
0.5155916696199311,66969199.80109277,309523.3716842079,66659676.429408565,243795564.73890725,0.2154980468915833,B - Identity-change trigger,8966
0.73927869806774,96023473.14122775,586126.3059571481,95437346.8352706,214741291.39877227,0.3089908641456297,B - Identity-change trigger,8966
0.6577690552387109,85436344.06608811,371059.5054479193,85065284.56064019,225328420.4739119,0.2749228799878668,B - Identity-change trigger,8966
0.7284383218360911,94615437.74315496,400370.9702556046,94215066.77289936,216149326.79684508,0.30445999205607027,B - Identity-change trigger,8966
0.8852998160877561,114989872.33668011,422866.3466568843,114567005.99002323,195774892.2033199,0.3700222337203844,B - Identity-change trigger,8966
0.8653494453319993,112398557.4571495,274072.6168291657,112124484.84032033,198366207.08285052,0.3616837244194142,B - Identity-change trigger,8966
0.7157336277333997,92965249.72052439,533174.9722028231,92432074.74832156,217799514.81947565,0.299149904778083,B - Identity-change trigger,8966
0.6800378000934472,88328788.05106506,393441.7886476212,87935346.26241744,222435976.48893496,0.28423038300951214,B - Identity-change trigger,8966
0.6262989555753984,81348753.98988257,324501.04126465414,81024252.94861792,229416010.55011743,0.26176955457063017,B - Identity-change trigger,8966
0.7441424690361401,96655218.89850433,375719.34362776467,96279499.55487657,214109545.6414957,0.31102373861970883,B - Identity-change trigger,8966
0.7147025241056258,92831321.67448959,215222.4065262495,92616099.26796333,217933442.86551043,0.2987189420007133,B - Identity-change trigger,8966
0.771799852848559,100247582.72368935,429725.034115982,99817857.68957336,210517181.81631067,0.3225834913172275,B - Identity-change trigger,8966
0.6244534788774581,81109048.60867706,367766.85687933443,80741281.75179772,229655715.93132296,0.26099821428834197,B - Identity-change trigger,8966
0.9256275977210369,120227969.50711124,415226.1586503737,119812743.34846087,190536795.03288877,0.38687773913196044,B - Identity-change trigger,8966
0.7296273714453843,94769881.08572653,415734.51967890345,94354146.56604762,215994883.4542735,0.3049569703502478,B - Identity-change trigger,8966
0.7406255626563993,96198414.76472107,482466.03572055046,95715948.72900051,214566349.77527896,0.3095538032026115,B - Identity-change trigger,8966
0.7151898601299269,92894620.80344127,445607.8276261568,92449012.97581512,217870143.73655874,0.29892263024395854,B - Identity-change trigger,8966
0.6323542552173493,82135265.09056856,490566.83198890375,81644698.25857966,228629499.44943148,0.26430044349508786,B - Identity-change trigger,8966
0.355013987339458,46112076.76773473,244438.34328932848,45867638.4244454,264652687.7722653,0.1483825775293113,B - Identity-change trigger,8966
0.6209060053882238,80648274.1724556,332813.6501009285,80315460.52235466,230116490.3675444,0.2595155029619678,B - Identity-change trigger,8966
0.67247373106067,87346305.8268299,449597.9244838767,86896707.90234601,223418458.7131701,0.28106888487220094,B - Identity-change trigger,8966
0.8085957428056753,105026929.34931195,509587.01253746665,104517342.33677448,205737835.19068807,0.3379627980178989,B - Identity-change trigger,8966
0.6785291745121623,88132835.60665768,324601.5732920615,87808234.03336562,222631928.93334234,0.2835998339036718,B - Identity-change trigger,8966
0.8373013365106751,108755443.12001778,213866.57190704887,108541576.54811074,202009321.41998225,0.34996066327210446,B - Identity-change trigger,8966
0.8729019659131196,113379539.67544593,521769.35749548144,112857770.31795044,197385224.8645541,0.36484039573557353,B - Identity-change trigger,8966
0.5511994110226914,71594220.12041819,516100.6624178308,71078119.45800036,239170544.41958183,0.23038075190536267,B - Identity-change trigger,8966
0.6940022556616599,90142604.04182862,359465.5869827668,89783138.45484585,220622160.4981714,0.29006700349461895,B - Identity-change trigger,8966
0.9343797306251074,121364767.03832519,325745.1281193484,121039021.91020584,189399997.50167483,0.3905358035618087,B - Identity-change trigger,8966
0.6876966633200399,89323582.90888155,411934.527442217,88911648.38143933,221441181.63111848,0.28743150157676345,B - Identity-change trigger,8966
0.6355318784889643,82548000.40090872,379408.0534693424,82168592.34743938,228216764.1390913,0.2656285712542021,B - Identity-change trigger,8966
0.6132045378438744,79647945.52261655,293277.6035280679,79354667.91908848,231116819.01738346,0.2562965773822942,B - Identity-change trigger,8966
0.9496499674547564,23235749.46407778,67895.29559666978,23167854.168481108,287529015.07592225,0.07476957530391767,C - Combined signal trigger (identity change + anomaly),1404
0.7466278731926097,18268265.991624154,61188.91322072498,18207077.07840343,292496498.54837584,0.05878486905896552,C - Combined signal trigger (identity change + anomaly),1404
0.7875974250913365,19270696.651550125,44230.91863010923,19226465.732920017,291494067.8884499,0.06201055862969208,C - Combined signal trigger (identity change + anomaly),1404
0.8312118701940873,20337841.76201481,48974.59229285141,20288867.169721957,290426922.7779852,0.06544449076174795,C - Combined signal trigger (identity change + anomaly),1404
0.8598369984525721,21038232.7812173,64885.31334136162,20973347.46787594,289726531.75878274,0.06769825662944284,C - Combined signal trigger (identity change + anomaly),1404
0.9547467437789003,23360455.85253758,53083.21136057935,23307372.641177002,287404308.68746245,0.07517086400421288,C - Combined signal trigger (identity change + anomaly),1404
0.8113216785773287,19851174.542472657,65041.67131524646,19786132.87115741,290913589.99752736,0.06387845987577372,C - Combined signal trigger (identity change + anomaly),1404
0.9386103275717037,22965634.879454814,82725.01722746142,22882909.862227354,287799129.66054523,0.07390038221819964,C - Combined signal trigger (identity change + anomaly),1404
0.7930686862458223,19404565.82208135,51281.46657646649,19353284.35550488,291360198.7179187,0.0624413319534612,C - Combined signal trigger (identity change + anomaly),1404
0.8593984440289811,21027502.363629613,50101.4349302136,20977400.9286994,289737262.1763704,0.0676637275617618,C - Combined signal trigger (identity change + anomaly),1404
0.8318850133235568,20354312.025423273,45989.3930130563,20308322.632410217,290410452.51457673,0.06549748989578055,C - Combined signal trigger (identity change + anomaly),1404
0.6442180031392283,15762532.126769891,65646.95355416811,15696885.173215723,295002232.4132301,0.0507217481689145,C - Combined signal trigger (identity change + anomaly),1404
0.8537828464354938,20890101.612568602,61377.28834651677,20828724.324222084,289874662.9274314,0.06722159007791804,C - Combined signal trigger (identity change + anomaly),1404
0.8931567017852323,21853489.249798156,75517.42926378922,21777971.820534367,288911275.29020184,0.07032164435419862,C - Combined signal trigger (identity change + anomaly),1404
0.6653140494261165,16278703.835297935,67455.07051158923,16211248.764786346,294486060.7047021,0.052382720606674905,C - Combined signal trigger (identity change + anomaly),1404
0.8564565347925854,20955520.614242353,48190.30964281064,20907330.304599542,289809243.92575765,0.0674320997918188,C - Combined signal trigger (identity change + anomaly),1404
0.7085355970421597,17336235.648359295,72790.18531508406,17263445.46304421,293428528.8916407,0.05578571841637427,C - Combined signal trigger (identity change + anomaly),1404
0.9703458831785228,23742130.89846667,71014.87698812698,23671116.02147854,287022633.6415334,0.07639904393154169,C - Combined signal trigger (identity change + anomaly),1404
0.8717466636117361,21329634.882331546,61440.551220177775,21268194.331111368,289435129.6576685,0.06863595013387082,C - Combined signal trigger (identity change + anomaly),1404
0.948016714327924,23195787.51834296,69321.43977955,23126466.07856341,287568977.02165705,0.07464098303640637,C - Combined signal trigger (identity change + anomaly),1404
0.7965644329095349,19490098.698879752,49327.307250753496,19440771.391629,291274665.84112024,0.06271656546304202,C - Combined signal trigger (identity change + anomaly),1404
0.7136401398027079,17461132.063646562,65027.5651662886,17396104.498480275,293303632.47635347,0.05618761859792202,C - Combined signal trigger (identity change + anomaly),1404
0.8756193536816901,21424390.6968962,68057.46070954406,21356333.236186653,289340373.8431038,0.06894086184001263,C - Combined signal trigger (identity change + anomaly),1404
0.7326410715979932,17926041.141633037,67158.62715372074,17858882.514479317,292838723.398367,0.057683634655838506,C - Combined signal trigger (identity change + anomaly),1404
0.9329143783183289,22826268.10817356,58161.89272368337,22768106.215449877,287938496.4318265,0.07345191834074703,C - Combined signal trigger (identity change + anomaly),1404
0.7114355062501068,17407189.75369668,59346.78210748037,17347842.9715892,293357574.78630334,0.05601403936338516,C - Combined signal trigger (identity change + anomaly),1404
0.7442331843917955,18209673.46708663,41487.40804001365,18168186.05904662,292555091.0729134,0.058596326047584385,C - Combined signal trigger (identity change + anomaly),1404
0.8208259458282805,20083722.091834076,84555.04229298189,19999167.049541093,290681042.44816595,0.06462676719982198,C - Combined signal trigger (identity change + anomaly),1404
0.7167310077450371,17536758.489799134,50355.04154196359,17486403.44825717,293228006.0502009,0.05643097445670001,C - Combined signal trigger (identity change + anomaly),1404
0.9189691592573674,22485060.68709541,86129.10575676059,22398931.58133865,288279703.8529046,0.07235395788958968,C - Combined signal trigger (identity change + anomaly),1404
0.8919439150864584,21823815.15002263,54557.424821289525,21769257.72520134,288940949.3899774,0.0702261570172753,C - Combined signal trigger (identity change + anomaly),1404
0.7112813000132402,17403416.681924526,54662.90318439718,17348753.778740127,293361347.8580755,0.0560018981163627,C - Combined signal trigger (identity change + anomaly),1404
0.8395995721701132,20543069.528427146,64606.88595160928,20478462.642475538,290221695.0115729,0.06610488662971618,C - Combined signal trigger (identity change + anomaly),1404
0.938577061678811,22964820.939603876,74911.58217980977,22889909.357424065,287799943.60039616,0.0738977630671767,C - Combined signal trigger (identity change + anomaly),1404
0.7326052611164032,17925164.94155203,35907.33241889675,17889257.609133136,292839599.598448,0.05768081515961182,C - Combined signal trigger (identity change + anomaly),1404
0.8885588711292113,21740990.913713444,45245.05129711432,21695745.86241633,289023773.62628657,0.06995963955532371,C - Combined signal trigger (identity change + anomaly),1404
0.9928264688834031,24292179.100589324,65269.275013981445,24226909.82557534,286472585.4394107,0.07816902645493634,C - Combined signal trigger (identity change + anomaly),1404
0.8178679025450327,20011345.5794464,69754.0560401443,19941591.523406256,290753418.96055365,0.06439386913464137,C - Combined signal trigger (identity change + anomaly),1404
0.807267965634516,19751989.51476088,85757.26415030511,19666232.250610575,291012775.0252391,0.06355929554625717,C - Combined signal trigger (identity change + anomaly),1404
0.8769649536834675,21457314.43257953,43709.77431983889,21413604.65825969,289307450.1074205,0.06904680607642587,C - Combined signal trigger (identity change + anomaly),1404
0.8366285307675414,20470374.981969588,68730.1138271966,20401644.868142392,290294389.5580304,0.06587096517287032,C - Combined signal trigger (identity change + anomaly),1404
0.8196129747444131,20054043.480579603,76781.18132742908,19977262.299252175,290710721.0594204,0.06453126534555481,C - Combined signal trigger (identity change + anomaly),1404
0.9523236280385081,23301167.786201812,60465.49306649809,23240702.293135315,287463596.7537982,0.07498008283111712,C - Combined signal trigger (identity change + anomaly),1404
0.8921911297493385,21829863.923957646,66593.31140990337,21763270.612547744,288934900.6160424,0.07024562117352857,C - Combined signal trigger (identity change + anomaly),1404
0.8694406645544565,21273212.391734343,38686.758243971,21234525.633490372,289491552.14826566,0.0684543900053256,C - Combined signal trigger (identity change + anomaly),1404
0.8455948426255424,20689760.000754654,70372.61211947979,20619387.388635173,290075004.53924537,0.06657691721061117,C - Combined signal trigger (identity change + anomaly),1404
0.5784741596348059,14153931.559374964,68805.0086022913,14085126.550772673,296610832.98062503,0.04554548383349021,C - Combined signal trigger (identity change + anomaly),1404
0.5619647075547849,13749983.256877031,55073.27322109868,13694909.983655933,297014781.283123,0.04424563150597212,C - Combined signal trigger (identity change + anomaly),1404
0.8323225962334413,20365018.672306113,40749.419002474875,20324269.25330364,290399745.8676939,0.06553194247247048,C - Combined signal trigger (identity change + anomaly),1404
0.9617404339887545,23531575.35879217,67033.64025415244,23464541.71853802,287233189.18120784,0.07572150399233343,C - Combined signal trigger (identity change + anomaly),1404
0.9513989549696551,23278543.163972177,61191.0566485137,23217352.10732366,287486221.3760278,0.07490727978260188,C - Combined signal trigger (identity change + anomaly),1404
0.8283748217804506,20268425.715665225,83602.66176852684,20184823.0538967,290496338.8243348,0.06522111908557889,C - Combined signal trigger (identity change + anomaly),1404
0.7516027757868086,18389990.41035584,58300.74980703524,18331689.660548806,292374774.12964416,0.05917656217421256,C - Combined signal trigger (identity change + anomaly),1404
0.901003201376063,22045475.039205573,49599.373211463484,21995875.66599411,288719289.5007945,0.07093942928773701,C - Combined signal trigger (identity change + anomaly),1404
0.89084786300508,21796997.277716745,73473.83761661271,21723523.440100133,288967767.26228327,0.07013986064340685,C - Combined signal trigger (identity change + anomaly),1404
0.8538861175932729,20892628.420162193,52744.46438628109,20839883.955775913,289872136.1198378,0.06722972101128602,C - Combined signal trigger (identity change + anomaly),1404
0.8604947881121796,21054327.38054811,89127.45182164195,20965199.92872647,289710437.1594519,0.06775004692605073,C - Combined signal trigger (identity change + anomaly),1404
0.8857876597134158,21673185.747203518,49648.80119880774,21623536.94600471,289091578.7927965,0.0697414514778874,C - Combined signal trigger (identity change + anomaly),1404
0.7349331312672748,17982122.567481853,62012.26832203794,17920110.299159814,292782641.97251815,0.05786409728303444,C - Combined signal trigger (identity change + anomaly),1404
0.8628011472773952,21110758.68215786,25005.61573838319,21085753.066419475,289654005.85784215,0.06793163540727151,C - Combined signal trigger (identity change + anomaly),1404
0.8579196238491996,20991319.036743473,71189.62464855885,20920129.412094913,289773445.50325656,0.06754729439103313,C - Combined signal trigger (identity change + anomaly),1404
0.7722576079693627,18895366.625028607,65943.51284058309,18829423.112188023,291869397.9149714,0.06080279613745108,C - Combined signal trigger (identity change + anomaly),1404
0.821052872429264,20089274.46357934,54601.54421778161,20034672.91936156,290675490.07642066,0.0646446339993399,C - Combined signal trigger (identity change + anomaly),1404
0.9397764008034909,22994166.008185532,63029.17464502284,22931136.83354051,287770598.5318145,0.07399219162514109,C - Combined signal trigger (identity change + anomaly),1404
0.9622994108575751,23545252.236510538,55935.62690953892,23489316.609601,287219512.3034895,0.07576551437986437,C - Combined signal trigger (identity change + anomaly),1404
0.8325009939381633,20369383.653629705,71144.1457579596,20298239.507871747,290395380.8863703,0.06554598840631388,C - Combined signal trigger (identity change + anomaly),1404
0.8730885323638755,21362467.32292221,82805.73407072223,21279661.58885149,289402297.2170778,0.06874160059472427,C - Combined signal trigger (identity change + anomaly),1404
0.9066182367056658,22182862.032963157,91180.6030940667,22091681.42986909,288581902.50703686,0.07138152250239391,C - Combined signal trigger (identity change + anomaly),1404
0.8893532279409236,21760426.997001585,47754.54159698124,21712672.455404602,289004337.54299843,0.07002218230632352,C - Combined signal trigger (identity change + anomaly),1404
0.9384554145238437,22961844.513644096,85188.43317027323,22876656.08047382,287802920.0263559,0.07388818532124342,C - Combined signal trigger (identity change + anomaly),1404
0.9236233973657104,22598939.183739256,61844.120351994425,22537095.06338726,288165825.3562608,0.07272040386300113,C - Combined signal trigger (identity change + anomaly),1404
0.8951396665380076,21902007.834298372,54011.450720568915,21847996.383577805,288862756.70570165,0.07047777075601909,C - Combined signal trigger (identity change + anomaly),1404
0.8377516557413844,20497855.26565665,39182.461355195555,20458672.804301456,290266909.2743434,0.06595939309914356,C - Combined signal trigger (identity change + anomaly),1404
0.9850743807294828,24102503.34179295,60420.95868145659,24042082.38311149,286662261.1982071,0.0775586748950446,C - Combined signal trigger (identity change + anomaly),1404
0.8312487650032241,20338744.493095744,84765.05009880743,20253979.442996938,290426020.04690427,0.06544739563123106,C - Combined signal trigger (identity change + anomaly),1404
0.8770651820094681,21459766.78908136,62690.67861510629,21397076.110466253,289304997.7509187,0.06905469743600605,C - Combined signal trigger (identity change + anomaly),1404
0.9282445768609342,22712008.812191244,47442.606488295045,22664566.20570295,288052755.7278088,0.07308424700531926,C - Combined signal trigger (identity change + anomaly),1404
0.8050147270884318,19696857.952465422,78803.32615012338,19618054.6263153,291067906.5875346,0.06338188945462041,C - Combined signal trigger (identity change + anomaly),1404
0.9585166003023868,23452695.56685045,50203.2716275652,23402492.295222886,287312068.9731496,0.07546767923179959,C - Combined signal trigger (identity change + anomaly),1404
0.799971235807874,19573455.326407958,70327.0077869839,19503128.318620972,291191309.21359205,0.06298479608967562,C - Combined signal trigger (identity change + anomaly),1404
0.9389867612911504,22974845.346358042,57375.180203256,22917470.166154787,287789919.19364196,0.07393002028516923,C - Combined signal trigger (identity change + anomaly),1404
0.9113353874550714,22298279.857165523,55373.47888889977,22242906.378276624,288466484.6828345,0.07175292182874035,C - Combined signal trigger (identity change + anomaly),1404
0.8131696083415546,19896389.131532084,64147.44210901845,19832241.689423066,290868375.40846795,0.06402395445630106,C - Combined signal trigger (identity change + anomaly),1404
0.9439035117743725,23095146.91674795,75830.1147517977,23019316.801996153,287669617.6232521,0.07431713486222877,C - Combined signal trigger (identity change + anomaly),1404
0.9224544615928862,22570338.015216354,62990.414445914605,22507347.60077044,288194426.5247837,0.07262836907725173,C - Combined signal trigger (identity change + anomaly),1404
0.8891126684162354,21754541.058983985,57379.75468379884,21697161.304300185,289010223.48101604,0.0700032421345627,C - Combined signal trigger (identity change + anomaly),1404
0.9774602391405133,23916202.818012074,51856.46155230988,23864346.356459763,286848561.72198796,0.07695918439599578,C - Combined signal trigger (identity change + anomaly),1404
0.942359018997361,23057356.732526805,60838.582462522216,22996518.150064282,287707407.80747324,0.07419553103665645,C - Combined signal trigger (identity change + anomaly),1404
