employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,is_malicious
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,10,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,32,0,6,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,40,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,0,0,7,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,12,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,30,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,2,0,2,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,0,0,4,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,24,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,66,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,32,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,42,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,37,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,29,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,25,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,26,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,50,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,21,0,9,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,11,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,0,0,5,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,0,0,2,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,8,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,40,0,12,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,20,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,18,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,21,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,31,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,0,0,12,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,28,0,10,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus A,Operations Manager,11,0,1,0,0,0,Morocco,28,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,15,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,11,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,17,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,50,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,46,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,5,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,32,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,0,0,0,0.0,0,1,1,0,1,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,2,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,5,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,2,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,8,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,1,0,0,0,0,0.0,0,2,1,0,1,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,12,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,52,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,24,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,8,0,9,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,16,5,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,16,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,47,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,3,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,6,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,14,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,12,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,1,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,21,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,25,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,20,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,5,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,37,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,29,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,3,0,0,0,0,0.0,0,2,1,0,1,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,19,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,39,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,61,7,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,17,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,15,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,62,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,27,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,1,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,22,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,71,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,9,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,5,0,4,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,20,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,3,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,57,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,4,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,6,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,7,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,22,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,8,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,47,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,5,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,16,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,14,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,3,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,3,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,48,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,19,7,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,13,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,37,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,40,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,22,0,2,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,53,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,43,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,6,0,5,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,19,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,26,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,47,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,27,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,4,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,1,0,8,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,10,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,0,0,8,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,33,0,10,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,91,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,60,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,9,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,0,Russia,2,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,2,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,1,0,33,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,3,0,41,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,5,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,3,0,48,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,4,1,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,32,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,34,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,14,2,2,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,6,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,3,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,6,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,8,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,40,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,23,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,4,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,37,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,5,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,5,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,27,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,4,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,6,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,2,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,38,0,0,0.0,0,1,1,0,1,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,8,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,5,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,24,1,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,17,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,10,3,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,1,1,0,1,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,7,2,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,31,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,7,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,4,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,23,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,10,0,44,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,29,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,5,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,2,0,41,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,1,0,10,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,39,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,12,0,41,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,38,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,47,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,31,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,36,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,4,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,11,3,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,4,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,0,0,41,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,4,0,6,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,16,2,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Algorithm Engineer,24,0,2,0,0,0,Israel,13,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,32,0,8,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,7,1,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,19,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,10,0,4,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,14,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,0,0,10,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,73,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,12,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,19,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,31,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,0,0,16,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,7,0,10,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,27,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,3,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,16,4,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,24,4,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,1,0,9,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,30,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,53,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,19,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,34,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,10,0,3,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,25,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,19,0,6,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,16,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,16,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,0,0,8,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,6,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,29,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,36,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,20,5,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,45,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,30,0,0,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,1,0,10,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,38,0,12,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,32,0,0,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,18,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,4,0,11,0,0,0.0,0,1,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,28,0,10,0,0,0.0,0,0,0,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,14,0,0,0,0,0.0,0,2,1,0,0,0
Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,15,0,2,0,0,0.0,0,0,0,0,0,0
